"id","name","gender","gender_probability","age","age_group","country_id","country_name","country_probability"
"019db3df-8587-70ef-9f15-94829d344a3b","afia okafor","female",0.67,66,"senior","CV","Cape Verde",0.5
"019db3df-8587-70ef-9f15-a76186f033e9","rodrigue hounsou","male",0.71,60,"senior","GH","Ghana",0.1
"019db3df-8587-70ef-9f15-bb8980cb97e6","amenan antwi","female",0.77,40,"adult","GH","Ghana",0.65
"019db3df-8587-70ef-9f15-c18f313f49a1","kevin taylor","male",0.66,41,"adult","FR","France",0.63
"019db3df-8587-70ef-9f15-d36763dcadca","ebo keïta","male",0.98,50,"adult","NG","Nigeria",0.36
"019db3df-8587-70ef-9f15-e69ab1feb3ae","mumbi abdi","female",0.69,38,"adult","RW","Rwanda",0.34
"019db3df-8587-70ef-9f15-fea4f8ad5ede","fiifi adeyemi","male",0.91,32,"adult","NG","Nigeria",0.25
"019db3df-8587-70ef-9f16-153e9dbb9da6","adhiambo elmi","female",0.88,31,"adult","MZ","Mozambique",0.22
"019db3df-8587-70ef-9f16-1aad2407978d","marguerite eyeghe","female",0.93,70,"senior","CM","Cameroon",0.64
"019db3df-8587-70ef-9f16-2de2fefc3189","joshua roberts","male",0.99,31,"adult","GB","United Kingdom",0.54
"019db3df-8587-70ef-9f16-3359fe7d9d6b","amara kamau","male",0.67,35,"adult","UG","Uganda",0.76
"019db3df-8587-70ef-9f16-3c1382a47288","halima nxumalo","female",0.89,28,"adult","RW","Rwanda",0.4
"019db3df-8587-70ef-9f16-41d2665b71d2","rudo mpofu","female",0.79,54,"adult","NA","Namibia",0.83
"019db3df-8587-70ef-9f16-4c6923bea9a6","oumar compaoré","male",0.69,28,"adult","CI","Côte d'Ivoire",0.92
"019db3df-8587-70ef-9f16-6729233fd7c2","mutua otieno","male",0.88,23,"adult","TZ","Tanzania",0.65
"019db3df-8587-70ef-9f16-723c43c56c61","maryam tadesse","female",0.68,33,"adult","SC","Seychelles",0.15
"019db3df-8587-70ef-9f16-8674bc91bca8","miséricorde nkoghe","female",0.81,6,"child","GQ","Equatorial Guinea",0.81
"019db3df-8587-70ef-9f16-9efd28453492","honorine zongo","female",0.79,49,"adult","ML","Mali",0.31
"019db3df-8587-70ef-9f16-a77a06bb1226","florentine agyei","female",0.77,60,"senior","BJ","Benin",0.85
"019db3df-8587-70ef-9f16-c1a4b4dd91f7","joy osei","female",0.9,36,"adult","CI","Côte d'Ivoire",0.33
"019db3df-8587-70ef-9f16-f842be50f5f3","kamau shabalala","male",0.82,58,"adult","KE","Kenya",0.72
"019db3df-8587-70ef-9f17-0242d2d25b8a","kola agyei","male",0.83,6,"child","MR","Mauritania",0.79
"019db3df-8587-70ef-9f17-0e636869ec17","akua okonkwo","female",0.87,79,"senior","MR","Mauritania",0.34
"019db3df-8587-70ef-9f17-1064fd7b0586","david adams","male",0.86,49,"adult","IN","India",0.22
"019db3df-8587-70ef-9f17-1702ebd296a5","bintou compaoré","female",0.77,38,"adult","NG","Nigeria",0.36
"019db3df-8587-70ef-9f17-230944e56c47","patient tshisekedi","male",0.98,32,"adult","GQ","Equatorial Guinea",0.2
"019db3df-8587-70ef-9f17-40b13229a754","fatima tazi","female",0.99,83,"senior","EG","Egypt",0.16
"019db3df-8587-70ef-9f17-594332537643","deborah adams","female",0.76,48,"adult","FR","France",0.52
"019db3df-8587-70ef-9f17-5feed03f3c1c","kathleen miller","female",0.74,35,"adult","GB","United Kingdom",0.73
"019db3df-8587-70ef-9f17-646cad0bdb41","généreuse eyeghe","female",0.99,56,"adult","CD","DR Congo",0.44
"019db3df-8587-70ef-9f17-7e02c47d7676","jeanne mobutu","female",0.67,10,"child","CM","Cameroon",0.31
"019db3df-8587-70ef-9f17-83f4c4260a3b","ibrahim girma","male",0.8,25,"adult","TZ","Tanzania",0.52
"019db3df-8587-70ef-9f17-b3cf9c4835db","nancy smith","female",0.86,18,"teenager","US","United States",0.7
"019db3df-8587-70ef-9f17-bae13a8398ae","carol carter","female",0.66,7,"child","FR","France",0.85
"019db3df-8587-70ef-9f17-c1038248368e","ama gbagbo","male",0.79,40,"adult","NG","Nigeria",0.45
"019db3df-8587-70ef-9f17-c4a8c798adaf","kariuki waweru","male",0.97,52,"adult","MZ","Mozambique",0.6
"019db3df-8587-70ef-9f17-cf7f18c7ab64","charles davis","male",0.7,37,"adult","DE","Germany",0.48
"019db3df-8587-70ef-9f17-d139ee940120","kojo kponton","male",0.98,72,"senior","CI","Côte d'Ivoire",0.24
"019db3df-8586-719f-a689-a93f0d167a99","nomsa abdi","female",0.89,36,"adult","BI","Burundi",0.55
"019db3df-8586-719f-a689-b342e032c709","mariama dossou","female",0.82,88,"senior","NG","Nigeria",0.27
"019db3df-8586-719f-a689-bfa8e7794cf5","rachid khalil","male",0.78,17,"teenager","EG","Egypt",0.12
"019db3df-8586-719f-a689-d63251b10db6","emeka igwe","male",0.72,32,"adult","LR","Liberia",0.26
"019db3df-8586-719f-a689-dc8ab03dedaa","amadou sidibé","male",0.82,51,"adult","SL","Sierra Leone",0.59
"019db3df-8586-719f-a689-e4df4d933e49","margaret baker","female",0.95,12,"child","GB","United Kingdom",0.61
"019db3df-8586-719f-a689-ff2103185097","desta mwangi","male",0.88,23,"adult","MZ","Mozambique",0.4
"019db3df-8586-719f-a68a-1c3c44bf26e3","cynthia nelson","female",0.68,30,"adult","JP","Japan",0.18
"019db3df-8586-719f-a68a-218259f235be","abdi waweru","male",0.99,26,"adult","ET","Ethiopia",0.23
"019db3df-8586-719f-a68a-244d26efc3ab","claire tshisekedi","female",0.68,81,"senior","CD","DR Congo",0.76
"019db3df-8586-719f-a68a-2ea3146c6ecf","joseph asante","male",0.75,48,"adult","NG","Nigeria",0.79
"019db3df-8586-719f-a68a-3d23e423a652","ouma awino","male",0.96,41,"adult","UG","Uganda",0.85
"019db3df-8586-719f-a68a-41cea9322636","tadesse girma","male",0.99,46,"adult","UG","Uganda",0.93
"019db3df-8586-719f-a68a-5400b3228470","zulai hassan","female",0.71,66,"senior","RW","Rwanda",0.76
"019db3df-8586-719f-a68a-5de85082ac3a","mwangi nkosi","male",0.99,42,"adult","SS","South Sudan",0.83
"019db3df-8586-719f-a68a-6e7ff2f5a846","maryam abebe","female",0.77,48,"adult","RW","Rwanda",0.64
"019db3df-8586-719f-a68a-9f820bc79124","fiifi chukwu","male",0.83,23,"adult","CI","Côte d'Ivoire",0.24
"019db3df-8586-719f-a68a-a857a62d07c4","nabil khalil","male",0.96,35,"adult","SD","Sudan",0.92
"019db3df-8586-719f-a68a-b6da5b2ad145","théophile kalonji","male",0.85,82,"senior","CD","DR Congo",0.59
"019db3df-8586-719f-a68a-ba99e6d35ad9","dele sidibé","male",0.72,87,"senior","GM","Gambia",0.56
"019db3df-8586-719f-a68a-c455fb8d0588","yaa segla","female",0.73,90,"senior","GN","Guinea",0.43
"019db3df-8586-719f-a68a-d2393188d50b","rakiya khumalo","female",0.84,26,"adult","ET","Ethiopia",0.18
"019db3df-8586-719f-a68a-d5888920e0a5","sandra thompson","female",0.94,35,"adult","GB","United Kingdom",0.26
"019db3df-8586-719f-a68a-dae0d6feebae","afia darko","female",0.96,64,"senior","ML","Mali",0.32
"019db3df-8586-719f-a68a-e2477d6e8473","lerato mnguni","male",0.74,18,"teenager","ET","Ethiopia",0.23
"019db3df-8586-719f-a68a-e6e5196a3f3a","mekdes njoroge","female",0.76,86,"senior","TZ","Tanzania",0.49
"019db3df-8586-719f-a68b-04dca06d13a1","nandi ndebele","female",0.81,17,"teenager","ZA","South Africa",0.67
"019db3df-8586-719f-a68b-0c497fbc0d90","hajar kettani","female",0.71,55,"adult","SD","Sudan",0.32
"019db3df-8586-719f-a68b-120f1f3fa870","fanta kponton","female",0.97,7,"child","CI","Côte d'Ivoire",0.48
"019db3df-8587-70ef-9f15-6e1701b43cdb","dorothy davis","female",0.83,13,"teenager","CA","Canada",0.61
"019db3df-8587-70ef-9f15-8ba0fb67f137","tariro nkomo","female",0.77,86,"senior","AO","Angola",0.94
"019db3df-8587-70ef-9f15-aa42767b9fb9","bintou coulibaly","female",0.92,83,"senior","NG","Nigeria",0.22
"019db3df-8587-70ef-9f15-ad1311262366","tariro nkosi","female",0.91,35,"adult","BW","Botswana",0.92
"019db3df-8587-70ef-9f15-c5d2945127d2","bayo chukwu","male",0.76,88,"senior","ML","Mali",0.71
"019db3df-8587-70ef-9f15-ec8c3d175538","ayasha otieno","female",0.7,28,"adult","RW","Rwanda",0.31
"019db3df-8587-70ef-9f15-f3e84dd18901","louis nze","male",0.77,17,"teenager","CD","DR Congo",0.54
"019db3df-8587-70ef-9f15-fbf85d54ee27","ramatu dlamini","female",0.66,68,"senior","MG","Madagascar",0.95
"019db3df-8587-70ef-9f16-024ad1c56aae","farai mhlanga","male",0.74,46,"adult","LS","Lesotho",0.23
"019db3df-8587-70ef-9f16-46a258260c06","kariuki elmi","male",0.72,59,"adult","RW","Rwanda",0.61
"019db3df-8587-70ef-9f16-4940d77a3141","shamiso cele","female",0.86,42,"adult","ZA","South Africa",0.59
"019db3df-8587-70ef-9f16-52b47935514f","bongani khumalo","male",0.91,14,"teenager","AO","Angola",0.11
"019db3df-8587-70ef-9f16-56f3890f51d8","barbara torres","female",0.8,72,"senior","FR","France",0.47
"019db3df-8587-70ef-9f16-584b49963edb","adaeze adeyemi","female",0.95,39,"adult","TG","Togo",0.37
"019db3df-8587-70ef-9f16-6a626f8264f5","themba nxumalo","male",0.81,56,"adult","NA","Namibia",0.89
"019db3df-8587-70ef-9f16-7e14b7687090","mulu tadesse","female",0.87,88,"senior","MG","Madagascar",0.44
"019db3df-8587-70ef-9f16-90d0e00ce6b3","nandi khumalo","female",0.66,10,"child","ET","Ethiopia",0.38
"019db3df-8587-70ef-9f16-95084e3e98dd","djeneba nwosu","female",0.78,87,"senior","SN","Senegal",0.61
"019db3df-8587-70ef-9f16-a2f2092942c7","kagiso mthembu","male",0.85,58,"adult","UG","Uganda",0.88
"019db3df-8587-70ef-9f16-ace090497067","rim lamrani","female",0.67,11,"child","LY","Libya",0.46
"019db3df-8587-70ef-9f16-b016d8396b84","tesfaye hassan","male",0.9,13,"teenager","SO","Somalia",0.2
"019db3df-8587-70ef-9f16-b632710c6d57","aminata olawale","female",0.89,61,"senior","NG","Nigeria",0.93
"019db3df-8587-70ef-9f16-bd4d374f4060","mohamed el fassi","male",0.86,9,"child","SD","Sudan",0.43
"019db3df-8587-70ef-9f16-cc6e7670e5f7","karim tahir","male",0.87,77,"senior","MA","Morocco",0.55
"019db3df-8587-70ef-9f16-dcddc31d20b7","sizwe nkosi","male",0.85,15,"teenager","ZA","South Africa",0.93
"019db3df-8587-70ef-9f16-e4d2c331a7c7","margaret carter","female",0.94,79,"senior","IN","India",0.33
"019db3df-8587-70ef-9f17-0477776c7de5","maryam nxumalo","female",0.99,65,"senior","KE","Kenya",0.4
"019db3df-8587-70ef-9f17-0976af7fc71a","hana benhammou","female",0.94,40,"adult","TN","Tunisia",0.36
"019db3df-8587-70ef-9f17-1bb461184e75","thabo adhiambo","male",0.96,89,"senior","ET","Ethiopia",0.2
"019db3df-8587-70ef-9f17-282fc5b74e13","themba cele","male",0.89,36,"adult","KE","Kenya",0.25
"019db3df-8587-70ef-9f17-2ff2cba7f110","richard zinsou","male",0.8,53,"adult","NG","Nigeria",0.52
"019db3df-8587-70ef-9f17-3ade5ddec5b3","laura jackson","female",0.82,47,"adult","BR","Brazil",0.39
"019db3df-8587-70ef-9f17-3f3e1ad9b821","alexis keïta","male",0.92,39,"adult","SN","Senegal",0.88
"019db3df-8587-70ef-9f17-485124c0ea4f","louise obiang","female",0.8,28,"adult","GA","Gabon",0.42
"019db3df-8587-70ef-9f17-4c42ddf52389","nyasha mnguni","female",0.87,74,"senior","ZM","Zambia",0.66
"019db3df-8586-719f-a689-a6eb1e0301d0","halima mnguni","female",0.81,56,"adult","MW","Malawi",0.55
"019db3df-8586-719f-a689-c0c3fd508389","bintou agbodji","female",0.83,40,"adult","EH","Western Sahara",0.29
"019db3df-8586-719f-a689-c537f50f5c64","ngozi eze","female",0.82,54,"adult","BF","Burkina Faso",0.52
"019db3df-8586-719f-a689-e19790bf25d6","kojo camara","male",0.71,12,"child","NG","Nigeria",0.1
"019db3df-8586-719f-a689-e8ba1e8dc7ff","dina amrani","female",0.85,21,"adult","SD","Sudan",0.63
"019db3df-8586-719f-a689-ec823a8366a0","maryam omar","female",0.74,19,"teenager","KE","Kenya",0.65
"019db3df-8586-719f-a689-f230651ff112","tanaka nkosi","male",0.85,32,"adult","LS","Lesotho",0.24
"019db3df-8586-719f-a68a-07589e8a1f74","mazvita mhlanga","female",0.8,7,"child","NA","Namibia",0.24
"019db3df-8586-719f-a68a-29342fb798b5","nadia mansouri","female",0.75,14,"teenager","TN","Tunisia",0.23
"019db3df-8586-719f-a68a-3bda7683685d","ndéye dao","female",0.78,32,"adult","NE","Niger",0.55
"019db3df-8586-719f-a68a-4e705e9fcdcd","stephanie campbell","female",0.74,85,"senior","IN","India",0.25
"019db3df-8586-719f-a68a-7db43c9c05c7","segun afolabi","male",0.78,59,"adult","GH","Ghana",0.91
"019db3df-8586-719f-a68a-8b875e5f3e49","aster ouma","female",0.74,68,"senior","RW","Rwanda",0.36
"019db3df-8586-719f-a68a-8f846adbc143","zanele desta","female",0.99,15,"teenager","SC","Seychelles",0.57
"019db3df-8586-719f-a68a-91cedc1d2eac","rachid kettani","male",0.71,40,"adult","EG","Egypt",0.8
"019db3df-8586-719f-a68a-97ad63679d64","farah ndlovu","male",0.98,46,"adult","KE","Kenya",0.92
"019db3df-8586-719f-a68a-a586db05d8e9","adwoa babatunde","female",0.67,31,"adult","LR","Liberia",0.56
"019db3df-8586-719f-a68a-ac0a077a07b9","segun camara","male",0.76,5,"child","GH","Ghana",0.94
"019db3df-8586-719f-a68a-fc079075d28c","lerato masondo","male",0.9,29,"adult","ST","São Tomé and Príncipe",0.69
"019db3df-8586-719f-a68b-03505b9d7f99","rania el fassi","female",0.85,41,"adult","EG","Egypt",0.58
"019db3df-8586-719f-a68b-1579e3a7b75e","kariuki ali","male",0.65,7,"child","KE","Kenya",0.28
"019db3df-8586-719f-a68b-1f6155aa0761","ifeoma afolabi","female",0.97,52,"adult","NG","Nigeria",0.94
"019db3df-8587-70ef-9f15-3afbae366b85","patricia thomas","female",0.72,23,"adult","IN","India",0.48
"019db3df-8587-70ef-9f15-41aa9596a21c","anne kalonji","female",0.72,48,"adult","CG","Republic of the Congo",0.66
"019db3df-8587-70ef-9f15-53ec2d8b982a","femi tchalla","male",0.89,23,"adult","GH","Ghana",0.21
"019db3df-8587-70ef-9f15-561da0ce04ba","patricia adams","female",0.79,40,"adult","IN","India",0.29
"019db3df-8587-70ef-9f15-5aa2b2eeb7eb","william anderson","male",0.97,70,"senior","BR","Brazil",0.63
"019db3df-8587-70ef-9f15-76868d403e2a","nabil rachidi","male",0.68,25,"adult","SD","Sudan",0.5
"019db3df-8587-70ef-9f15-9d9510f5e772","marcel bomboko","male",0.98,61,"senior","CD","DR Congo",0.26
"019db3df-8587-70ef-9f15-cadb73b5d7e4","njoroge waweru","male",0.66,34,"adult","UG","Uganda",0.6
"019db3df-8587-70ef-9f15-d46715cd4137","michael davis","male",0.75,39,"adult","DE","Germany",0.49
"019db3df-8587-70ef-9f15-dbf35e755268","innocent mobutu","male",0.89,37,"adult","CD","DR Congo",0.27
"019db3df-8587-70ef-9f15-e0c670d6f5e7","sadiya mengistu","female",0.74,6,"child","ET","Ethiopia",0.11
"019db3df-8587-70ef-9f15-f74f7e044e69","shamiso mpofu","female",0.73,25,"adult","ZW","Zimbabwe",0.71
"019db3df-8587-70ef-9f16-07ab66beddbe","awino mengistu","female",0.71,30,"adult","RW","Rwanda",0.76
"019db3df-8587-70ef-9f16-099579936030","ahmed berrada","male",0.9,24,"adult","DZ","Algeria",0.77
"019db3df-8587-70ef-9f16-1d219df6e91e","fiifi okafor","male",0.85,28,"adult","NG","Nigeria",0.31
"019db3df-8587-70ef-9f16-3b7ea2f1144b","rakiya kamau","female",0.97,5,"child","MU","Mauritius",0.81
"019db3df-8587-70ef-9f16-5d17a3ff64c1","paul allen","male",0.73,42,"adult","IN","India",0.13
"019db3df-8587-70ef-9f16-6dde754c447e","ghita el fassi","female",0.85,47,"adult","EG","Egypt",0.68
"019db3df-8587-70ef-9f16-776b71ae4a51","ahmed filali","male",0.7,28,"adult","TN","Tunisia",0.92
"019db3df-8587-70ef-9f16-8158d748a955","femi zongo","male",0.9,54,"adult","BJ","Benin",0.46
"019db3df-8587-70ef-9f16-8aec26df44d1","andré adoula","male",0.7,37,"adult","CM","Cameroon",0.88
"019db3df-8587-70ef-9f16-8c4847e2de93","nancy jackson","female",0.84,39,"adult","BR","Brazil",0.26
"019db3df-8587-70ef-9f16-9af8b62f6c76","yusuf nxumalo","male",0.96,36,"adult","UG","Uganda",0.29
"019db3df-8587-70ef-9f16-a817fb2cf842","claire bongo","female",0.87,26,"adult","CM","Cameroon",0.61
"019db3df-8587-70ef-9f16-b96f5414ba92","akinyi desta","female",0.69,24,"adult","KE","Kenya",0.16
"019db3df-8587-70ef-9f16-c89cf3b3743c","ahmed mohamed","male",0.78,24,"adult","KE","Kenya",0.62
"019db3df-8587-70ef-9f16-d0f850fb3ff1","rania kettani","female",0.91,49,"adult","TN","Tunisia",0.67
"019db3df-8587-70ef-9f16-d9cd08c92090","zulai abdi","female",0.89,61,"senior","MG","Madagascar",0.86
"019db3df-8587-70ef-9f16-eb4a2663364b","jacob scott","male",0.68,81,"senior","JP","Japan",0.43
"019db3df-8587-70ef-9f16-f105a8ad30f6","favour bah","female",0.88,51,"adult","BJ","Benin",0.67
"019db3df-8587-70ef-9f17-1c0e2e83a38c","jama desta","male",0.93,14,"teenager","MZ","Mozambique",0.5
"019db3df-8587-70ef-9f17-27c596846e61","nabil tazi","male",0.65,32,"adult","LY","Libya",0.79
"019db3df-8587-70ef-9f17-475e6934b0a7","thabo getachew","male",0.97,55,"adult","ER","Eritrea",0.71
"019db3df-8587-70ef-9f17-569afa279cb9","faith hounsou","female",0.69,48,"adult","NG","Nigeria",0.56
"019db3df-8587-70ef-9f17-6f99fc02fca8","araba konaté","female",0.75,56,"adult","BJ","Benin",0.11
"019db3df-8587-70ef-9f17-71ba29cae8f8","takoda ahmed","male",0.71,80,"senior","SS","South Sudan",0.54
"019db3df-8587-70ef-9f17-74143076a919","david carter","male",0.99,61,"senior","GB","United Kingdom",0.41
"019db3df-8587-70ef-9f17-86e74e47f040","daniel nelson","male",0.8,42,"adult","FR","France",0.93
"019db3df-8587-70ef-9f17-8ef42018fb84","michael carter","male",0.77,67,"senior","FR","France",0.92
"019db3df-8587-70ef-9f17-93c37ffea2aa","getachew nkosi","male",0.69,27,"adult","ET","Ethiopia",0.71
"019db3df-8587-70ef-9f17-951438901f41","tinashe mnguni","male",0.76,89,"senior","ZA","South Africa",0.87
"019db3df-8587-70ef-9f17-9875adc02935","hicham amrani","male",0.81,8,"child","MA","Morocco",0.91
"019db3df-8586-719f-a689-a33286c3d242","honorine antwi","female",0.68,70,"senior","GH","Ghana",0.91
"019db3df-8586-719f-a689-ae3fd5dd2457","favour mensah","female",0.76,32,"adult","TG","Togo",0.24
"019db3df-8586-719f-a689-cbb0ff71d918","amira bennani","female",0.72,74,"senior","EG","Egypt",0.47
"019db3df-8586-719f-a689-ce8d98ce7b43","maame nikiéma","female",0.85,7,"child","NG","Nigeria",0.32
"019db3df-8586-719f-a689-d9a5f7b231af","munashe shabalala","male",0.76,84,"senior","ZA","South Africa",0.74
"019db3df-8586-719f-a689-f7db0500525e","kagiso jama","male",0.7,40,"adult","KE","Kenya",0.6
"019db3df-8586-719f-a68a-09326a773ea3","lindiwe khumalo","female",0.71,54,"adult","ZW","Zimbabwe",0.5
"019db3df-8586-719f-a68a-0f02b9d35201","joie mboumba","female",0.9,42,"adult","CD","DR Congo",0.55
"019db3df-8586-719f-a68a-11712b6417cf","tinashe mhlanga","male",0.69,45,"adult","ZA","South Africa",0.14
"019db3df-8586-719f-a68a-15b56b4c3889","jama mnguni","male",0.9,29,"adult","UG","Uganda",0.21
"019db3df-8586-719f-a68a-1b2987545ff2","nadia khatib","female",0.69,15,"teenager","TN","Tunisia",0.11
"019db3df-8586-719f-a68a-321a89316dbe","mercy antwi","female",0.98,56,"adult","NG","Nigeria",0.83
"019db3df-8586-719f-a68a-35896dd62839","véronique mba","female",0.91,84,"senior","CM","Cameroon",0.85
"019db3df-8586-719f-a68a-506347f1ef18","mekdes elmi","female",0.9,43,"adult","UG","Uganda",0.34
"019db3df-8586-719f-a68a-61df36111c14","tatenda ndebele","male",0.89,10,"child","ST","São Tomé and Príncipe",0.66
"019db3df-8586-719f-a68a-6943f8484c4e","munashe mpofu","male",0.65,32,"adult","ZA","South Africa",0.88
"019db3df-8586-719f-a68a-7682c433dfc4","samir tahir","male",0.71,8,"child","EG","Egypt",0.64
"019db3df-8586-719f-a68a-79f2da3d4c5d","nandi ouma","female",0.71,36,"adult","MG","Madagascar",0.67
"019db3df-8586-719f-a68a-80eed5084495","kunle diallo","male",0.9,36,"adult","BJ","Benin",0.23
"019db3df-8586-719f-a68a-855499a58ade","généreuse ping","female",0.79,40,"adult","CM","Cameroon",0.2
"019db3df-8586-719f-a68a-9af582043f61","ashley thompson","female",0.89,5,"child","CN","China",0.33
"019db3df-8586-719f-a68a-be64ff7ac8d6","adjoua adomou","female",0.78,29,"adult","BJ","Benin",0.11
"019db3df-8586-719f-a68a-c3f5863f0946","youssef bouazza","male",0.78,50,"adult","EG","Egypt",0.49
"019db3df-8586-719f-a68a-c80a577068cb","charles williams","male",0.97,21,"adult","IN","India",0.32
"019db3df-8586-719f-a68a-cc2e6f545433","honorine touré","female",0.66,49,"adult","GH","Ghana",0.33
"019db3df-8586-719f-a68a-eaaf69823461","kwame darko","male",0.65,85,"senior","BJ","Benin",0.94
"019db3df-8586-719f-a68a-ed4625344a1d","rumbidzai masondo","female",0.98,25,"adult","AO","Angola",0.64
"019db3df-8586-719f-a68b-1b803f096919","ade okafor","male",0.69,44,"adult","NG","Nigeria",0.76
"019db3df-8587-70ef-9f15-2f05b878d6ab","thomas jones","male",0.98,40,"adult","GB","United Kingdom",0.32
"019db3df-8587-70ef-9f15-31f579653b0d","rudo ndlovu","male",0.65,36,"adult","NA","Namibia",0.33
"019db3df-8587-70ef-9f15-3626ef6a6250","dorothy allen","female",0.93,53,"adult","GB","United Kingdom",0.61
"019db3df-8587-70ef-9f15-3f10845410a4","nandi awino","female",0.84,42,"adult","BI","Burundi",0.78
"019db3df-8587-70ef-9f15-4af1923c1ae3","farah abebe","male",0.7,47,"adult","TZ","Tanzania",0.81
"019db3df-8587-70ef-9f15-4df7025e640e","ebo igwe","male",0.92,47,"adult","SL","Sierra Leone",0.41
"019db3df-8587-70ef-9f15-62461f2c6418","franck ouédraogo","male",0.8,21,"adult","MR","Mauritania",0.72
"019db3df-8587-70ef-9f15-718ccc4392f7","nyasha nkomo","female",0.95,50,"adult","ZW","Zimbabwe",0.67
"019db3df-8587-70ef-9f15-7d994778425f","marguerite ping","female",0.78,44,"adult","CM","Cameroon",0.41
"019db3df-8587-70ef-9f15-8344cb95bd8a","james hill","male",0.96,7,"child","DE","Germany",0.63
"019db3df-8587-70ef-9f15-87a7ef2ec12c","malak bennani","female",0.69,19,"teenager","MA","Morocco",0.33
"019db3df-8587-70ef-9f15-8ef06c124f7d","mumbi abebe","female",0.66,15,"teenager","KE","Kenya",0.63
"019db3df-8587-70ef-9f15-9b8bed2f3572","fiifi tchalla","male",0.97,27,"adult","NG","Nigeria",0.81
"019db3df-8587-70ef-9f15-a2974046c9c7","ramatu ali","female",0.94,50,"adult","KE","Kenya",0.6
"019db3df-8587-70ef-9f15-b07307d45e41","michelle johnson","female",0.95,59,"adult","GB","United Kingdom",0.17
"019db3df-8587-70ef-9f15-b550cd594a69","efua touré","female",0.78,13,"teenager","GH","Ghana",0.84
"019db3df-8587-70ef-9f15-bcae8a0b66bc","sharon carter","female",0.77,75,"senior","GB","United Kingdom",0.13
"019db3df-8587-70ef-9f15-cc7a831e247d","richard roberts","male",0.96,64,"senior","GB","United Kingdom",0.55
"019db3df-8587-70ef-9f15-dfc4a00bec2e","girma waweru","male",0.98,59,"adult","TZ","Tanzania",0.78
"019db3df-8587-70ef-9f15-ea068084987e","mehdi mansouri","male",0.77,49,"adult","SD","Sudan",0.27
"019db3df-8587-70ef-9f16-0dff55cca5f0","hiwot hassan","female",0.9,20,"adult","MZ","Mozambique",0.41
"019db3df-8587-70ef-9f16-12ac1a53fb46","tariq amrani","male",0.71,16,"teenager","MA","Morocco",0.71
"019db3df-8587-70ef-9f16-20c5d9ec2b4b","waweru girma","male",0.73,38,"adult","DJ","Djibouti",0.93
"019db3df-8587-70ef-9f16-25dcee84fbe6","sadiya tesfaye","female",0.74,22,"adult","KE","Kenya",0.28
"019db3df-8587-70ef-9f16-29b0382a82ee","adwoa okafor","female",0.7,29,"adult","ML","Mali",0.11
"019db3df-8587-70ef-9f16-36f188eadc62","tesfaye ouma","male",0.94,26,"adult","KE","Kenya",0.64
"019db3df-8587-70ef-9f16-626e2ebf0471","adhiambo shabalala","female",0.76,21,"adult","UG","Uganda",0.18
"019db3df-8587-70ef-9f16-79a3f5d749dd","assata tchalla","female",0.71,9,"child","ML","Mali",0.23
"019db3df-8587-70ef-9f16-c7ec91d708d9","hassan hajji","male",0.91,55,"adult","MA","Morocco",0.72
"019db3df-8587-70ef-9f16-d783fb8de7ed","dorothy phillips","female",0.75,79,"senior","IN","India",0.5
"019db3df-8587-70ef-9f16-e036142dd95a","coumba hounsou","female",0.81,5,"child","BJ","Benin",0.84
"019db3df-8587-70ef-9f16-ef69edbbbe62","florentine coulibaly","female",0.92,6,"child","NE","Niger",0.76
"019db3df-8587-70ef-9f16-f46f2a9de813","tendai dlamini","male",0.9,13,"teenager","MG","Madagascar",0.69
"019db3df-8587-70ef-9f16-fff4f222557f","aster mwangi","female",0.75,29,"adult","TZ","Tanzania",0.52
"019db3df-8587-70ef-9f17-336f5b145a3c","yasmine saidi","female",0.75,8,"child","EG","Egypt",0.29
"019db3df-8587-70ef-9f17-362c7c03a33b","laila benali","female",0.81,30,"adult","TN","Tunisia",0.22
"019db3df-8587-70ef-9f17-eb2fe0e622d8","george wilson","male",0.98,56,"adult","AU","Australia",0.63
"019db3df-8587-70ef-9f17-ede25e20697f","simba cele","male",0.68,46,"adult","ZW","Zimbabwe",0.68
"019db3df-8587-70ef-9f18-0977ac52eec8","chidi igwe","male",0.86,19,"teenager","NG","Nigeria",0.95
"019db3df-8587-70ef-9f18-12fa93f36ebd","khaled benhammou","male",0.74,63,"senior","EG","Egypt",0.8
"019db3df-8587-70ef-9f18-2e08381228e4","ibrahim haile","male",0.77,35,"adult","KM","Comoros",0.95
"019db3df-8587-70ef-9f18-36da54ea5f96","bethlehem alemu","female",0.68,55,"adult","TZ","Tanzania",0.41
"019db3df-8587-70ef-9f18-4b4d5b784e85","stephanie johnson","female",0.66,21,"adult","AU","Australia",0.13
"019db3df-8587-70ef-9f18-5356bd5f8d84","tendai abdi","male",0.9,35,"adult","TZ","Tanzania",0.32
"019db3df-8587-70ef-9f18-6cedb82e68aa","zodwa moyo","female",0.93,22,"adult","AO","Angola",0.33
"019db3df-8587-70ef-9f18-8e716a0a6ed2","karen thompson","female",0.79,48,"adult","FR","France",0.13
"019db3df-8587-70ef-9f18-917041181d23","themba nyoni","male",0.75,83,"senior","ZW","Zimbabwe",0.17
"019db3df-8587-70ef-9f18-94a91921df4e","bintou boateng","female",0.81,51,"adult","BJ","Benin",0.93
